Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Customer_ID,Status score,credit history score,Credit_Amount score,savings score,Years_At_Present_Employment score,Other_Debtors_Guarantors score,Current_Address_Yrs score,Job score,Property score,Score pondéré,Score pondéré binaire
100098,0 <= … < 10000,18,existing credits paid back duly till now,business,2622,1000 <= … < 5000 USD,1 <= … < 4 years,4,male  single,none,4,"car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,Defaulted,100098,2,1,2,1,1,0,1,1,1,1.26,1
100099,0 <= … < 10000,36,critical account/other credits existing(not at this bank),radio/television,2337,… < 1000 USD,.. >= 7 years,4,male  single,none,4,real estate,36,none,own,1,skilled employee / official,1,none,yes,Defaulted,100099,2,0,2,0,3,0,1,1,3,1.26,1
100100,0 <= … < 10000,20,delay in paying off in the past,car (used),7057,unknown/ no savings account,4 <= … < 7 years,3,male  single,none,4,building society savings agreement/life insurance,36,bank,rent,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,Defaulted,100100,2,0,1,0,2,0,1,2,2,1.03,1
100101,no checking account,24,existing credits paid back duly till now,car (new),1469,1000 <= … < 5000 USD,.. >= 7 years,4,male  married/widowed,none,4,real estate,41,none,rent,1,unskilled - resident,1,none,yes,Defaulted,100101,0,1,2,1,3,0,1,0,3,1.11,1
100102,0 <= … < 10000,36,existing credits paid back duly till now,radio/television,2323,… < 1000 USD,4 <= … < 7 years,4,male  single,none,4,"car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,none,yes,Defaulted,100102,2,1,2,0,2,0,1,1,1,1.26,1
100103,no checking account,6,delay in paying off in the past,radio/television,932,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,Defaulted,100103,0,0,2,0,1,0,0,1,3,0.56,0
100104,0 <= … < 10000,9,critical account/other credits existing(not at this bank),furniture/equipment,1919,… < 1000 USD,4 <= … < 7 years,4,male  single,none,3,"car or other, not in attribute 6",35,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100104,2,0,2,0,2,0,1,1,1,1.06,1
100105,no checking account,12,existing credits paid back duly till now,car (used),2445,unknown/ no savings account,… < 1 year,2,male  married/widowed,none,4,"car or other, not in attribute 6",26,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100105,0,1,2,0,0,0,1,1,1,0.66,0
100106,0 <= … < 10000,24,critical account/other credits existing(not at this bank),others,11938,… < 1000 USD,1 <= … < 4 years,2,male  single,co-applicant,3,"car or other, not in attribute 6",39,none,own,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,No Default,100106,2,0,0,0,1,1,1,2,1,0.82,0
100107,no checking account,18,all credits at this bank paid back duly,car (new),6458,… < 1000 USD,.. >= 7 years,2,male  single,none,4,unknown / no property,39,bank,own,2,management/ self-employed/highly qualified employee/ officer,2,"yes, registered under the customer’s name",yes,No Default,100107,0,1,1,0,3,0,1,2,0,0.83,0
100108,0 <= … < 10000,12,existing credits paid back duly till now,car (new),6078,… < 1000 USD,4 <= … < 7 years,2,male  single,none,2,"car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,Defaulted,100108,2,1,1,0,2,0,0,1,1,1.03,1
100109,… < 0 USD,24,existing credits paid back duly till now,furniture/equipment,7721,unknown/ no savings account,… < 1 year,1,female divorced/separated/married,none,2,building society savings agreement/life insurance,30,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",no,Defaulted,100109,1,1,1,0,0,0,0,1,2,0.68,0
100110,0 <= … < 10000,14,existing credits paid back duly till now,business,1410,5000 <= … < 10000 USD,.. >= 7 years,1,male  married/widowed,none,2,real estate,35,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100110,2,1,2,2,3,0,0,1,3,1.56,1
100111,0 <= … < 10000,6,delay in paying off in the past,business,1449,1000 <= … < 5000 USD,.. >= 7 years,1,male  divorced/separated,none,2,"car or other, not in attribute 6",31,bank,own,2,skilled employee / official,2,none,yes,Defaulted,100111,2,0,2,1,3,0,0,1,1,1.16,1
100112,… >= 10000 USD,15,existing credits paid back duly till now,education,392,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,23,none,rent,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100112,3,1,2,0,0,0,1,1,2,1.31,1
100113,0 <= … < 10000,18,existing credits paid back duly till now,car (new),6260,… < 1000 USD,4 <= … < 7 years,3,male  single,none,3,real estate,28,none,rent,1,unskilled - resident,1,none,yes,Defaulted,100113,2,1,1,0,2,0,1,0,3,1.18,1
100114,no checking account,36,critical account/other credits existing(not at this bank),car (new),7855,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,2,real estate,25,stores,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,100114,0,0,1,0,1,0,0,1,3,0.43,0
100115,… < 0 USD,12,existing credits paid back duly till now,radio/television,1680,5000 <= … < 10000 USD,.. >= 7 years,3,male  married/widowed,none,1,real estate,35,none,own,1,skilled employee / official,1,none,yes,Defaulted,100115,1,1,2,2,3,0,0,1,3,1.36,1
100116,no checking account,48,critical account/other credits existing(not at this bank),radio/television,3578,unknown/ no savings account,.. >= 7 years,4,male  single,none,1,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100116,0,0,1,0,3,0,0,1,3,0.63,0
100117,… < 0 USD,42,existing credits paid back duly till now,radio/television,7174,unknown/ no savings account,4 <= … < 7 years,4,female divorced/separated/married,none,3,"car or other, not in attribute 6",30,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,No Default,100117,1,1,1,0,2,0,1,2,1,0.98,1
100118,… < 0 USD,10,critical account/other credits existing(not at this bank),furniture/equipment,2132,unknown/ no savings account,… < 1 year,2,female divorced/separated/married,co-applicant,3,real estate,27,none,rent,2,skilled employee / official,1,none,no,Defaulted,100118,1,0,2,0,0,1,1,1,3,0.83,0
100119,… < 0 USD,33,critical account/other credits existing(not at this bank),furniture/equipment,4281,5000 <= … < 10000 USD,1 <= … < 4 years,1,female divorced/separated/married,none,4,"car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,yes,No Default,100119,1,0,1,2,1,0,1,1,1,0.83,0
100120,0 <= … < 10000,12,critical account/other credits existing(not at this bank),car (new),2366,5000 <= … < 10000 USD,4 <= … < 7 years,3,male  divorced/separated,none,3,"car or other, not in attribute 6",36,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,100120,2,0,2,2,2,0,1,2,1,1.31,1
100121,… < 0 USD,21,existing credits paid back duly till now,radio/television,1835,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,2,real estate,25,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,100121,1,1,2,0,1,0,0,1,3,0.96,1
100122,no checking account,24,critical account/other credits existing(not at this bank),car (used),3868,… < 1000 USD,.. >= 7 years,4,female divorced/separated/married,none,2,"car or other, not in attribute 6",41,none,rent,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,100122,0,0,1,0,3,0,0,2,1,0.58,0
100123,no checking account,12,existing credits paid back duly till now,furniture/equipment,1768,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,real estate,24,none,rent,1,unskilled - resident,1,none,yes,Defaulted,100123,0,1,2,0,1,0,0,0,3,0.71,0
100124,… >= 10000 USD,10,critical account/other credits existing(not at this bank),car (new),781,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,63,none,for free,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100124,3,0,2,0,3,0,1,1,0,1.31,1
100125,0 <= … < 10000,18,existing credits paid back duly till now,furniture/equipment,1924,unknown/ no savings account,… < 1 year,4,female divorced/separated/married,none,3,real estate,27,none,rent,1,skilled employee / official,1,none,yes,No Default,100125,2,1,2,0,0,0,1,1,3,1.16,1
100126,… < 0 USD,12,critical account/other credits existing(not at this bank),car (new),2121,… < 1000 USD,1 <= … < 4 years,4,male  single,none,2,building society savings agreement/life insurance,30,none,own,2,skilled employee / official,1,none,yes,Defaulted,100126,1,0,2,0,1,0,0,1,2,0.71,0
100127,… < 0 USD,12,existing credits paid back duly till now,radio/television,701,… < 1000 USD,1 <= … < 4 years,4,male  married/widowed,none,2,real estate,40,none,own,1,unskilled - resident,1,none,yes,Defaulted,100127,1,1,2,0,1,0,0,0,3,0.91,1
100128,0 <= … < 10000,12,existing credits paid back duly till now,repairs,639,… < 1000 USD,1 <= … < 4 years,4,male  single,none,2,"car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,No Default,100128,2,1,2,0,1,0,0,1,1,1.06,1
100129,0 <= … < 10000,12,critical account/other credits existing(not at this bank),car (used),1860,… < 1000 USD,unemployed,4,male  single,none,2,"car or other, not in attribute 6",34,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,100129,2,0,2,0,0,0,0,2,1,0.81,0
100130,… < 0 USD,12,critical account/other credits existing(not at this bank),car (new),3499,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,co-applicant,2,real estate,29,none,own,2,skilled employee / official,1,none,yes,No Default,100130,1,0,1,0,1,1,0,1,3,0.70,0
100131,0 <= … < 10000,48,existing credits paid back duly till now,car (new),8487,unknown/ no savings account,4 <= … < 7 years,1,female divorced/separated/married,none,2,"car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,Defaulted,100131,2,1,1,0,2,0,0,1,1,1.03,1
100132,… < 0 USD,36,delay in paying off in the past,education,6887,… < 1000 USD,1 <= … < 4 years,4,male  single,none,3,building society savings agreement/life insurance,29,stores,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,100132,1,0,1,0,1,0,1,1,2,0.68,0
100133,no checking account,15,existing credits paid back duly till now,furniture/equipment,2708,… < 1000 USD,… < 1 year,2,male  single,none,3,building society savings agreement/life insurance,27,bank,own,2,unskilled - resident,1,none,yes,Defaulted,100133,0,1,2,0,0,0,1,0,2,0.66,0
100134,no checking account,18,existing credits paid back duly till now,furniture/equipment,1984,… < 1000 USD,1 <= … < 4 years,4,male  single,none,4,unknown / no property,47,bank,for free,2,skilled employee / official,1,none,yes,Defaulted,100134,0,1,2,0,1,0,1,1,0,0.71,0
100135,no checking account,60,existing credits paid back duly till now,radio/television,10144,1000 <= … < 5000 USD,4 <= … < 7 years,2,female divorced/separated/married,none,4,real estate,21,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100135,0,1,0,1,2,0,1,1,3,0.80,0
100136,no checking account,12,critical account/other credits existing(not at this bank),radio/television,1240,unknown/ no savings account,.. >= 7 years,4,female divorced/separated/married,none,2,real estate,38,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100136,0,0,2,0,3,0,0,1,3,0.76,0
100137,no checking account,27,delay in paying off in the past,car (used),8613,.. >= 10000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,Defaulted,100137,0,0,1,3,1,0,0,1,1,0.63,0
100138,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,766,5000 <= … < 10000 USD,1 <= … < 4 years,4,male  single,none,3,real estate,66,none,own,1,unskilled - resident,1,none,yes,No Default,100138,2,1,2,2,1,0,1,0,3,1.41,1
100139,0 <= … < 10000,15,critical account/other credits existing(not at this bank),radio/television,2728,unknown/ no savings account,4 <= … < 7 years,4,male  single,guarantor,2,real estate,35,bank,own,3,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100139,2,0,2,0,2,2,0,1,3,1.20,1
100140,… >= 10000 USD,12,existing credits paid back duly till now,radio/television,1881,… < 1000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,2,"car or other, not in attribute 6",44,none,rent,1,unskilled - resident,1,"yes, registered under the customer’s name",yes,Defaulted,100140,3,1,2,0,1,0,0,0,1,1.21,1
100141,… >= 10000 USD,6,existing credits paid back duly till now,car (new),709,.. >= 10000 USD,… < 1 year,2,male  married/widowed,none,2,real estate,27,none,own,1,unemployed/ unskilled - non-resident,1,none,no,Defaulted,100141,3,1,2,3,0,0,0,0,3,1.51,1
100142,0 <= … < 10000,36,existing credits paid back duly till now,radio/television,4795,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,1,unknown / no property,30,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,100142,2,1,1,0,0,0,0,2,0,0.83,0
100143,… < 0 USD,27,existing credits paid back duly till now,radio/television,3416,… < 1000 USD,1 <= … < 4 years,3,male  single,none,2,"car or other, not in attribute 6",27,none,own,1,management/ self-employed/highly qualified employee/ officer,1,none,yes,Defaulted,100143,1,1,1,0,1,0,0,2,1,0.78,0
100144,… < 0 USD,18,existing credits paid back duly till now,furniture/equipment,2462,… < 1000 USD,1 <= … < 4 years,2,male  single,none,2,"car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,No Default,100144,1,1,2,0,1,0,0,1,1,0.86,0
100145,no checking account,21,critical account/other credits existing(not at this bank),furniture/equipment,2288,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,23,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,100145,0,0,2,0,0,0,1,1,2,0.51,0
100146,0 <= … < 10000,48,all credits at this bank paid back duly,business,3566,1000 <= … < 5000 USD,4 <= … < 7 years,4,male  single,none,2,"car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,Defaulted,100146,2,1,1,1,2,0,0,1,1,1.13,1
